,date,value
665,2022-07-20,2240.204
666,2022-07-21,2271.756
667,2022-07-22,2228.959
668,2022-07-25,2192.367
669,2022-07-26,2189.474
670,2022-07-27,2188.994
671,2022-07-28,2239.883
672,2022-07-29,2300.2
673,2022-08-01,2161.885
674,2022-08-02,2156.013
675,2022-08-03,2182.238
676,2022-08-04,2191.546
677,2022-08-05,2194.927
678,2022-08-08,2195.692
679,2022-08-09,2186.568
680,2022-08-10,2177.646
681,2022-08-11,2199.247
682,2022-08-12,2213.193
683,2022-08-15,2175.857
684,2022-08-16,2165.332
685,2022-08-17,2199.631
686,2022-08-18,2218.161
687,2022-08-19,2221.68
688,2022-08-22,2235.665
689,2022-08-23,2250.718
690,2022-08-24,2237.072
691,2022-08-25,2187.907
692,2022-08-26,2182.452
693,2022-08-29,2205.188
694,2022-08-30,2188.975
695,2022-08-31,2251.025
696,2022-09-01,2173.156
697,2022-09-02,2173.413
698,2022-09-05,2173.413
699,2022-09-06,2188.796
700,2022-09-07,2206.987
701,2022-09-08,2210.466
702,2022-09-09,2209.714
703,2022-09-12,2218.546
704,2022-09-13,2202.719
705,2022-09-14,2225.579
706,2022-09-15,2176.188
707,2022-09-16,2186.833
708,2022-09-19,2217.542
709,2022-09-20,2238.87
710,2022-09-21,2315.9
711,2022-09-22,2359.227
712,2022-09-23,2319.361
713,2022-09-26,2299.011
714,2022-09-27,2327.111
715,2022-09-28,2366.798
716,2022-09-29,2371.763
717,2022-09-30,2425.91
718,2022-10-03,2252.523
719,2022-10-04,2233.616
720,2022-10-05,2230.799
721,2022-10-06,2232.801
722,2022-10-07,2226.95
723,2022-10-10,2226.95
724,2022-10-11,2222.479
725,2022-10-12,2247.206
726,2022-10-13,2244.1
727,2022-10-14,2222.052
728,2022-10-17,2172.301
729,2022-10-18,2226.725
730,2022-10-19,2241.835
731,2022-10-20,2234.071
732,2022-10-21,2265.809
733,2022-10-24,2242.044
734,2022-10-25,2195.616
735,2022-10-26,2186.856
736,2022-10-27,2152.485
737,2022-10-28,2183.29
738,2022-10-31,2275.459
739,2022-11-01,2200.51
740,2022-11-02,2229.861
741,2022-11-03,2219.791
742,2022-11-04,2230.84
743,2022-11-07,2241.317
744,2022-11-08,2232.555
745,2022-11-09,2237.812
746,2022-11-10,2200.586
747,2022-11-11,2200.586
748,2022-11-14,2165.018
749,2022-11-15,2086.574
750,2022-11-16,2099.07
751,2022-11-17,2114.439
752,2022-11-18,2113.413
753,2022-11-21,2125.426
754,2022-11-22,2103.932
755,2022-11-23,2069.174
756,2022-11-24,2069.174
757,2022-11-25,2031.066
758,2022-11-28,2054.914
759,2022-11-29,2064.377
760,2022-11-30,2115.913
761,2022-12-01,2050.286
762,2022-12-02,2049.763
763,2022-12-05,2093.647
764,2022-12-06,2111.465
765,2022-12-07,2151.549
766,2022-12-08,2175.973
767,2022-12-09,2146.748
768,2022-12-12,2158.517
769,2022-12-13,2180.676
770,2022-12-14,2192.864
771,2022-12-15,2123.995
772,2022-12-16,2126.54
773,2022-12-19,2134.765
774,2022-12-20,2159.408
775,2022-12-21,2206.965
776,2022-12-22,2222.898
777,2022-12-23,2216.348
778,2022-12-26,2216.348
779,2022-12-27,2221.259
780,2022-12-28,2293.003
781,2022-12-29,2308.319
782,2022-12-30,2553.716
783,2023-01-02,2553.716
784,2023-01-03,2188.272
785,2023-01-04,2229.542
786,2023-01-05,2242.486
787,2023-01-06,2208.265
788,2023-01-09,2199.121
789,2023-01-10,2192.942
790,2023-01-11,2199.17
791,2023-01-12,2202.989
792,2023-01-13,2179.781
793,2023-01-16,2179.781
794,2023-01-17,2093.328
795,2023-01-18,2131.678
796,2023-01-19,2110.145
797,2023-01-20,2090.523
798,2023-01-23,2135.499
799,2023-01-24,2048.386
800,2023-01-25,2031.561
801,2023-01-26,2024.069
802,2023-01-27,2003.634
803,2023-01-30,2048.714
804,2023-01-31,2061.572
805,2023-02-01,2038.262
806,2023-02-02,2050.063
807,2023-02-03,2041.217
808,2023-02-06,2072.261
809,2023-02-07,2057.958
810,2023-02-08,2059.604
811,2023-02-09,2058.942
812,2023-02-10,2042.893
813,2023-02-13,2107.775
814,2023-02-14,2076.548
815,2023-02-15,2011.998
816,2023-02-16,2032.457
817,2023-02-17,2059.662
818,2023-02-20,2059.662
819,2023-02-21,2046.064
820,2023-02-22,2113.849
821,2023-02-23,2147.417
822,2023-02-24,2142.141
823,2023-02-27,2162.435
824,2023-02-28,2188.035
825,2023-03-01,2133.95
826,2023-03-02,2192.355
827,2023-03-03,2186.15
828,2023-03-06,2190.793
829,2023-03-07,2170.195
830,2023-03-08,2193.237
831,2023-03-09,2229.623
832,2023-03-10,2188.375
833,2023-03-13,2126.677
834,2023-03-14,2042.579
835,2023-03-15,2055.823
836,2023-03-16,2066.319
837,2023-03-17,2106.166
838,2023-03-20,2098.393
839,2023-03-21,2194.631
840,2023-03-22,2279.608
841,2023-03-23,2233.956
842,2023-03-24,2218.458
843,2023-03-27,2220.131
844,2023-03-28,2231.749
845,2023-03-29,2264.862
846,2023-03-30,2271.531
847,2023-03-31,2375.171
848,2023-04-03,2221.01
849,2023-04-04,2219.375
850,2023-04-05,2243.011
851,2023-04-06,2173.663
852,2023-04-07,2173.663
853,2023-04-10,2239.655
854,2023-04-11,2297.208
855,2023-04-12,2303.862
856,2023-04-13,2321.699
857,2023-04-14,2253.786
858,2023-04-17,2256.845
859,2023-04-18,2238.994
860,2023-04-19,2294.677
861,2023-04-20,2277.259
862,2023-04-21,2290.023
863,2023-04-24,2308.538
864,2023-04-25,2275.402
865,2023-04-26,2279.561
866,2023-04-27,2273.926
867,2023-04-28,2325.479
868,2023-05-01,2239.866
869,2023-05-02,2267.13
870,2023-05-03,2258.222
871,2023-05-04,2242.399
872,2023-05-05,2207.415
873,2023-05-08,2217.601
874,2023-05-09,2222.864
875,2023-05-10,2233.149
876,2023-05-11,2242.243
877,2023-05-12,2229.199
878,2023-05-15,2220.927
879,2023-05-16,2203.214
880,2023-05-17,2213.676
881,2023-05-18,2238.266
882,2023-05-19,2276.72
883,2023-05-22,2275.311
884,2023-05-23,2256.689
885,2023-05-24,2250.709
886,2023-05-25,2197.638
887,2023-05-26,2189.681
888,2023-05-29,2189.681
889,2023-05-30,2200.479
890,2023-05-31,2254.859
891,2023-06-01,2160.055
892,2023-06-02,2142.102
893,2023-06-05,2131.417
894,2023-06-06,2134.638
895,2023-06-07,2161.556
896,2023-06-08,2141.798
897,2023-06-09,2127.652
898,2023-06-12,2126.87
899,2023-06-13,2074.52
900,2023-06-14,2109.105
901,2023-06-15,1992.14
902,2023-06-16,2011.556
903,2023-06-19,2011.556
904,2023-06-20,1989.489
905,2023-06-21,2037.102
906,2023-06-22,1994.711
907,2023-06-23,1969.38
908,2023-06-26,1961.027
909,2023-06-27,1951.098
910,2023-06-28,1945.211
911,2023-06-29,1934.684
912,2023-06-30,2034.319
913,2023-07-03,1909.639
914,2023-07-04,1909.639
915,2023-07-05,1867.061
916,2023-07-06,1854.256
917,2023-07-07,1822.303
918,2023-07-10,1811.981
919,2023-07-11,1775.796
920,2023-07-12,1820.146
921,2023-07-13,1767.432
922,2023-07-14,1740.777
923,2023-07-17,1728.322
924,2023-07-18,1716.862
925,2023-07-19,1732.804
926,2023-07-20,1721.001
927,2023-07-21,1770.752
928,2023-07-24,1770.867
929,2023-07-25,1720.716
930,2023-07-26,1749.733
931,2023-07-27,1735.783
932,2023-07-28,1730.227
933,2023-07-31,1821.124
934,2023-08-01,1739.554
935,2023-08-02,1770.186
936,2023-08-03,1776.774
937,2023-08-04,1793.804
938,2023-08-07,1810.583
939,2023-08-08,1778.351
940,2023-08-09,1796.519
941,2023-08-10,1759.897
942,2023-08-11,1773.236
943,2023-08-14,1799.311
944,2023-08-15,1743.784
945,2023-08-16,1796.725
946,2023-08-17,1794.12
947,2023-08-18,1819.201
948,2023-08-21,1824.788
949,2023-08-22,1812.294
950,2023-08-23,1816.533
951,2023-08-24,1731.623
952,2023-08-25,1687.379
953,2023-08-28,1708.605
954,2023-08-29,1693.278
955,2023-08-30,1696.819
956,2023-08-31,1651.602
957,2023-09-01,1574.065
958,2023-09-04,1574.065
959,2023-09-05,1568.49
960,2023-09-06,1606.244
961,2023-09-07,1535.289
962,2023-09-08,1525.403
963,2023-09-11,1549.111
964,2023-09-12,1493.781
965,2023-09-13,1546.225
966,2023-09-14,1492.427
967,2023-09-15,1401.403
968,2023-09-18,1452.942
969,2023-09-19,1453.324
970,2023-09-20,1486.984
971,2023-09-21,1454.115
972,2023-09-22,1427.575
973,2023-09-25,1437.31
974,2023-09-26,1438.301
975,2023-09-27,1442.805
976,2023-09-28,1453.366
977,2023-09-29,1557.569
978,2023-10-02,1365.739
979,2023-10-03,1348.465
980,2023-10-04,1342.031
981,2023-10-05,1265.132
982,2023-10-06,1283.461
983,2023-10-09,1283.461
984,2023-10-10,1222.44
985,2023-10-11,1239.382
986,2023-10-12,1157.319
987,2023-10-13,1151.818
988,2023-10-16,1108.819
989,2023-10-17,1082.502
990,2023-10-18,1150.781
991,2023-10-19,1114.179
992,2023-10-20,1138.756
993,2023-10-23,1157.976
994,2023-10-24,1097.875
995,2023-10-25,1100.617
996,2023-10-26,1089.85
997,2023-10-27,1091.858
998,2023-10-30,1138.035
999,2023-10-31,1137.697
1000,2023-11-01,1079.462
1001,2023-11-02,1054.986
1002,2023-11-03,1071.139
1003,2023-11-06,1062.878
1004,2023-11-07,1008.685
1005,2023-11-08,1024.451
1006,2023-11-09,993.314
1007,2023-11-10,1032.72
1008,2023-11-13,1020.272
1009,2023-11-14,988.298
1010,2023-11-15,944.241
1011,2023-11-16,912.01
1012,2023-11-17,935.803
1013,2023-11-20,953.088
1014,2023-11-21,931.155
1015,2023-11-22,931.604
1016,2023-11-23,931.604
1017,2023-11-24,865.907
1018,2023-11-27,867.22
1019,2023-11-28,873.344
1020,2023-11-29,914.187
1021,2023-11-30,887.822
1022,2023-12-01,768.543
1023,2023-12-04,815.847
1024,2023-12-05,834.428
1025,2023-12-06,846.498
1026,2023-12-07,825.734
